Date,24 _Months_Sales ,24 _Months_Maturities,3_Year_Sales,3_Year_Maturities,5_Year_Sales,5_Year_Maturities,7_Year_Sales,7_Year_Maturities,10_Year_Sales,10_Year_Maturities,15_Year_Sales,15_Year_Maturities,Bonds_24_months,Bonds_3_year,Bonds_5_year,Bonds_7_year,Bonds_10_year,Bonds_15_year,Bonds_TOTAL ,
25-Oct-07,0,29369,0,0,0,0,0,0,0,0,0,0,617575.401,881706.4,1276763.7,24695,27805,15274,2843819.501,
29-Oct-07,31570,0,34450,0,52315,0,0,0,0,0,0,0,649145.401,916156.4,1329078.7,24695,27805,15274,2962154.501,
19-Nov-07,14306,0,14380,0,9400,0,21174,0,22191,0,23079,0,663451.401,930536.4,1338478.7,45869,49996,38353,3066684.501,
21-Nov-07,0,35445,0,0,0,0,0,0,0,0,0,0,628006.401,930536.4,1338478.7,45869,49996,38353,3031239.501,
19-Dec-07,0,32662,0,0,0,0,0,0,0,0,0,0,595344.401,930536.4,1338478.7,45869,49996,38353,2998577.501,
24-Dec-07,2055.5,0,15314,0,57247,0,0,0,0,0,0,0,597399.901,945850.4,1395725.7,45869,49996,38353,3073194.001,
21-Jan-08,33450,0,37746,0,31663,0,0,0,0,0,0,0,630849.9,983596.4,1427388.7,45869,49996,38353,3176053,
23-Jan-08,0,28751.5,0,0,0,0,0,0,0,0,0,0,602098.4,983596.4,1427388.7,45869,49996,38353,3147301.5,
30-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,602098.4,983596.4,1427388.7,45869,49996,38353,3147301.9,
2-Feb-08,0,0,0,0,0,0,0,0,0,0,0,0,602098.4,983596.4,1427388.7,45869,49996,38353,3147301.5,
23-Feb-08,0,27685,0,0,0,0,0,0,0,0,0,0,574413.4,983596.4,1427388.7,45869,49996,38353,3119616.5,
25-Feb-08,22388,0,25325,0,32720,0,29180,0,30215,0,19219,22388,596801.4,1008921.4,1460108.7,75049,80211,57572,3256275.5,
28-Feb-08,0,0,0,0,0,0,0,0,0,0,0,0,596801.4,1008921.4,1460108.7,75049,80211,57572,3256275.5,
25-Mar-08,29633,0,25730,0,41535,0,0,0,0,0,0,0,626.434.4,1034651.4,1501643.7,75049,80211,57572,3353173.5,
26-Mar-08,0,26208,0,0,0,0,0,0,0,0,0,0,600.226.4,1034651.4,1501643.7,75049,80211,57572,3353173.5,
23-Apr-08,0,25007,0,0,0,0,0,0,0,0,0,0,575219.4,1034651.4,1501643.7,75049,80211,57572,3301958.5,
28-Apr-08,33228,0,45500,0,57850,0,0,0,0,0,0,0,608447.4,1080151.4,1559493.7,75049,80211,57572,3438536.5,
19-May-08,22218,0,0,0,0,0,0,0,0,0,0,0,608447.4,1080154.7,1559586.7,75049,80211,57572,3461020.5,
21-May-08,0,20321,5204,0,19000,0,21960,0,24689,0,18950,0,630665.4,1085358.4,1578586.7,97009,104900,76522,3573041.5,
23-Jun-08,28414,0,9487,0,60048,0,0,0,0,0,0,0,638758.4,1094845.4,1638634.7,97009,104900,76522,3650669.5,
25-Jun-08,0,25173,0,0,0,0,0,0,0,0,0,0,613585.4,1094845.4,1638634.7,97009,104900,76522,3625496.5,
21-Jul-08,21532,0,10403,0,45600,0,0,0,0,0,0,0,654047.4,1025235.4,1559586.7,75049,104900,76522,3703031.5,
23-Jul-08,0,25523,0,0,0,0,0,0,0,0,0,0,654047.4,1025235.4,1559586.7,75049,104900,76522,3677508.5,
18-Aug-08,1294,0,13085,0,29391,0,24079,0,24764,0,18938,0,610888.4,1038320.4,1713625.7,121088,129664,95460,3789059.5,
20-Aug-08,0,19397,0,0,0,0,0,0,0,0,0,0,591491.4,1038320.4,1713625.7,121088,129664,95460,3769662.5,
21-Aug-08,0,0,0,21700,0,0,0,0,0,0,0,0,591491.4,1016620.4,1713625.7,121088,129664,95460,3747962.5,
17-Sep-08,0,16814,0,0,0,0,0,0,0,0,0,0,574677.4,1016620.4,1713628.7,121088,129664,95460,3651138.5,
18-Sep-08,0,0,0,11167,0,0,0,0,0,0,0,0,574677.4,1005453.4,1713628.7,121088,129664,95460,3639971.5,
19-Sep-08,22032,0,3544,0,6698,0,0,0,0,0,0,0,596709.4,1008997.4,1720326.7,121088,129664,95460,3672245.5,
17-Oct-08,1000,0,180,0,1160,0,0,0,0,0,0,0,597709.4,1009177.4,1721486.7,121088,129664,95460,3674585.5,
22-Oct-08,0,25662,0,0,0,0,0,0,0,0,0,0,572047.4,1009177.4,1721486.7,121088,129664,95460,3648923.5,
24-Oct-08,0,0,0,45784,0,0,0,0,0,0,0,0,572047.4,963393.4,1721486.7,121088,129664,95460,3603139.5,
19-Nov-08,0,116228.852,0,28313,0,0,0,0,0,0,0,0,455818.548,935080.4,1721486.7,121088,129664,95460,3458597.648,
20-Nov-08,0,0,0,0,0,0,0,0,0,0,0,0,455818.548,935080.4,1721486.7,121088,129664,95460,3458597.648,
24-Nov-08,115798,0,4660,0,8320,0,29,0,0,0,352,0,571616.548,939740.4,1729806.7,121117,129664,95812,3587756.648,
17-Dec-08,0,15198,0,0,0,0,0,0,0,0,0,0,556418.548,939740.4,1729806.7,121088,129664,95812,3572529.648,
18-Dec-08,0,0,0,28134,0,0,0,0,0,0,0,0,556418.548,911606.4,1729806.7,121088,129664,95812,3544395.648,
22-Dec-08,34410,0,27934,0,0,0,0,0,0,0,0,0,590828.548,939540.4,1729806.7,121088,129664,95812,3606739.648,
2-Jan-09,0,0,0,0,0,0,0,0,0,0,0,0,590828.5,939540.4,1741060.7,121117,129664,95812,3618022.6,
21-Jan-09,0,21842,0,0,0,0,0,0,0,0,0,0,568986.5,939540.4,1741060.7,121117,129664,95812,3596180.6,
22-Jan-09,0,0,0,44831,0,0,0,0,0,0,0,0,568986.5,894709.4,1741060.7,121117,129664,95812,3551349.6,
26-Jan-09,2649,0,1439,0,49550,0,0,0,0,0,0,0,571635.5,896148.4,1790610.7,121117,129664,95812,3604987.6,
19-Feb-09,0,0,0,43274,0,0,0,0,0,0,0,0,571635.5,852874.4,1790610.7,121117,129664,95812,3561713.6,
23-Feb-09,6668,0,5229,0,12159,0,0,0,0,0,203,0,578303.5,858103.4,1802769.7,121117,129664,96015,3585972.6,
25-Feb-09,0,31104,0,0,0,0,0,0,0,0,0,0,547199.5,858103.4,1802769.7,121117,129664,96015,3554868.6,
23-Mar-09,11079,0,27,0,10388,0,0,0,0,0,0,0,558278.5,858130.4,1813157.7,121117,129664,96015,3576362.6,
26-Mar-09,0,16051,0,38277,0,0,0,0,0,0,0,0,542227.5,819853.4,1813157.7,121117,129664,96015,3522034.6,
22-Apr-09,0,29718,0,0,0,0,0,0,0,0,0,0,512509.5,819853.4,1813157.7,121117,129664,96015,3492316.6,
23-Apr-09,0,0,0,35029,0,0,0,0,0,0,0,0,512509.5,784824.4,1813157.7,121117,129664,96015,3457297.6,
27-Apr-09,14394,0,10099,0,24006,0,0,0,0,0,0,0,526903.5,794923.4,1837163.7,121117,129664,96015,3505786.6,
21-May-09,0,8809,0,27962,0,0,0,0,0,0,0,0,518094.5,766961.4,1837163.7,121117,129664,96015,3469015.6,
22-May-09,23515,0,24852,0,25079,0,0,0,0,0,3,0,541609.5,791813.4,1862242.7,121117,129664,96018,3542464.6,
22-Jun-09,12642,0,36904,0,45507,0,0,0,0,0,0,0,554251.5,828717.4,1907749.7,121117,129664,96018,3637517.6,
24-Jun-09,0,15555,0,0,0,0,0,0,0,0,0,0,538696.5,828717.4,1907749.7,121117,129664,96018,3621962.6,
25-Jun-09,0,0,0,15705,0,0,0,0,0,0,0,0,538696.5,813012.4,1907749.7,121117,129664,96018,3606257.6,
22-Jul-09,0,32113,0,0,0,0,0,0,0,0,0,0,506583.5,813012.4,1907749.7,121117,129664,96018,3574144.6,
23-Jul-09,0,0,0,25954,0,0,0,0,0,0,0,0,506583.5,787058.4,1907749.7,121117,129664,96018,3548190.6,
27-Jul-09,35508,0,32121,0,6524,0,0,0,0,0,0,0,542091.5,819179.4,1914273.7,121117,129664,96018,3622343.6,
20-Aug-09,0,0,0,26766,0,0,0,0,0,0,0,0,542091.5,792413.4,1914273.7,121117,129664,96018,3595577.6,
24-Aug-09,23632,0,21100,0,32100,0,29,0,1159,0,29,0,565723.5,813513.4,1946373.7,121146,130823,96047,3673626.6,
26-Aug-09,0,16972,0,0,0,0,0,0,0,0,0,0,548751.5,813513.4,1946373.7,121146,130823,96047,3656654.6,
17-Sep-09,0,5336,0,0,0,0,0,0,0,0,0,0,543415.5,813513.4,1946373.7,121146,130823,96047,3651318.6,
21-Sep-09,40010,0,22499,0,12438,0,29,0,0,0,0,0,583425.5,836012.4,1958811.7,121175,130823,96076,3727482.6,
23-Sep-09,0,0,0,23786,0,0,0,0,0,0,0,0,583425.5,812226.4,1958811.7,121175,130823,96076,3703696.6,
22-Oct-09,0,31570,0,0,0,0,0,0,0,0,0,0,551855.5,812226.4,1958811.7,121146,130823,96047,3670909.6,
26-Oct-09,34687,0,49992,0,49670,0,0,0,0,0,0,0,586542.5,862218.4,2008481.7,121146,130823,96047,3805258.6,
28-Oct-09,0,0,0,36532,0,0,0,0,0,0,0,0,586542.5,825686.4,2008481.7,121146,130823,96047,3768726.6,
18-Nov-09,0,14306,0,0,0,0,0,0,0,0,0,0,572236.5,825686.4,2008481.7,121146,130823,96047,3754420.6,
19-Nov-09,0,0,110891.6736,127092.371,0,0,0,0,0,0,0,0,572236.5,809485.7026,2008481.7,121146,130823,96047,3718470.6,
23-Nov-09,22600,0,25914,0,30645,0,20000,0,20000,0,10054,0,594836.5,835399.7026,2039126.7,141146,150823,106101,3847683.6,
17-Dec-09,0,0,0,38117,0,0,0,0,0,0,0,0,594836.5,797282.7,2039126.7,141146,150823,106101,3809566.6,
21-Dec-09,33105,0,46369,0,50100,0,0,0,0,0,0,0,627941.5,843651.7,2089226.7,141146,150823,106101,3939140.6,
23-Dec-09,0,2055,0,0,0,0,0,0,0,0,0,0,625886.5,843651.7,2089226.7,141146,150823,106101,3937085.6,
20-Jan-10,0,33450,0,0,0,0,0,0,0,0,0,0,592436.5,843651.7,2089226.7,141146,150823,106101,3923384.9,
21-Jan-10,0,0,0,28394,0,0,0,0,0,0,0,0,592436.5,815257.7,2089226.7,141146,150823,106101,3894991.3,
25-Jan-10,32246,0,44821,0,60852,0,0,0,0,0,0,0,624682.5,860078.7,2150078.7,141146,150823,106101,4032909.9,
22-Feb-10,20760,0,21080,0,28389,0,23635,0,24955,0,13646,0,645442.5,881158.7,2178467.7,164781,175778,119747,4165374.9,
24-Feb-10,0,22388,0,11472,0,0,0,0,0,0,0,0,623054.5,869686.7,2178467.7,164781,175778,119747,4131514.9,
25-Feb-10,0,0,0,0,0,0,0,0,0,0,0,0,623054.5,869686.7,2178467.7,164781,175778,119747,4131514.9,
22-Mar-10,30469,0,41087,0,52676,0,0,0,0,0,0,0,653523.5,910773.7,2231143.7,164781,175778,119747,4255746.9,
25-Mar-10,0,29633,0,30188,0,0,0,0,0,0,0,0,623890.5,880585.7,2231143.7,164781,175778,119747,4195925.9,
26-Mar-10,0,29633,0,30188,0,0,0,0,0,0,0,0,594257.5,850397.7,2231143.7,164781,175778,119747,4166292.9,
22-Apr-10,0,0,0,42864,0,0,0,0,0,0,0,0,594257.5,807533.7,2231143.7,164781,175778,119747,4093240.9,
26-Apr-10,17208,0,38169,0,45122,0,0,0,0,0,0,0,611465.5,845702.7,2276265.7,164781,175778,119747,4193739.9,
28-Apr-10,0,33228,0,0,0,0,0,0,0,0,0,0,578237.5,845702.7,2276265.7,164781,175778,119747,4160511.9,
19-May-10,0,22218,0,0,0,0,0,0,0,0,0,0,556019.5,845702.7,2276265.7,164781,175778,119747,4138293.9,
20-May-10,0,0,0,10815,0,0,0,0,0,0,0,0,556019.5,834887.7,2276265.7,164781,175778,119747,4127478.9,
24-May-10,19904,0,3229,0,5975,0,25614,0,29890,0,15000,0,575923.5,838116.7,2282240.7,190395,205668,134747,4227090.9,
21-Jun-10,29920,0,15800,0,25,0,0,0,0,0,0,0,605843.5,853916.7,2282265.7,190395,205668,134747,4272835.9,
23-Jun-10,0,28414,0,0,0,0,0,0,0,0,0,0,577429.5,853916.7,2282265.7,190395,205668,134747,4244421.9,
24-Jun-10,0,0,0,29282,0,0,0,0,0,0,0,0,577429.5,824634.7,2282265.7,190395,205668,134747,4215139.9,
21-Jul-10,0,21532,0,0,0,0,0,0,0,0,0,0,555897.5,824634.7,2282265.7,190395,205668,134747,4193607.9,
22-Jul-10,0,0,0,44216,0,0,0,0,0,0,0,0,555897.5,780418.7,2282265.7,190395,205668,134747,4149391.9,
26-Jul-10,,0,,0,,0,0,0,,0,0,0,555897.5,780418.7,2282265.7,190395,205668,134747,4149391.9,
18-Aug-10,0,1294,0,0,0,0,0,0,0,0,0,0,554603.5,780418.7,2282265.7,190395,205668,134747,4148097.9,
20-Aug-10,0,0,0,0,0,8605,0,0,0,0,0,0,554603.5,780418.7,2273660.7,190395,205668,134747,4139492.9,
23-Aug-10,20209,0,21041,0,18054,0,20865,0,3000,0,1669,0,574812.5,801459.7,2300319.7,211260,208668,136416,4232935.9,
26-Aug-10,0,0,0,20693,0,0,0,0,0,0,0,0,574812.5,780766.7,2282265.7,211260,208668,136416,4194188.9,
17-Sep-10,0,0,0,0,0,4610,0,0,0,0,0,0,574812.5,0,0,0,0,0,574812.5,Incomplete/missing data
18-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,574812.5,780766.7,2282265.7,211260,208668,136416,4194188.9,
20-Sep-10,20012,0,81000,0,28660,536,0,0,0,0,0,0,594824.5,861766.7,2310389.7,211260,208668,136416,4323324.9,
22-Sep-10,0,22032,0,46339,0,0,0,0,0,0,0,0,572792.5,815427.7,2310389.7,211260,208668,136416,4254953.9,
23-Sep-10,20209,0,21041,0,18054,0,20865,0,3000,0,1669,0,615033.5,882807.7,2300319.7,232125,211668,138085,4380038.9,
20-Oct-10,0,1000,0,0,0,0,0,0,0,0,0,0,614033.5,882807.7,2300319.7,232125,211668,138085,4379038.9,
25-Oct-10,0,0,0,0,0,52930,0,0,0,0,0,0,614033.5,882807.7,2247389.7,232125,211668,138085,4326108.9,
26-Oct-10,40000,0,50000,0,62025,0,0,0,0,0,0,0,654033.5,932807.7,2309414.7,232125,211668,138085,4478133.9,
28-Oct-10,0,0,0,34450,0,0,0,0,0,0,0,0,614033.5,848357.7,2247389.7,232125,211668,138085,4291658.9,
18-Nov-10,0,0,0,14380,0,,0,0,0,0,0,0,614033.5,833977.7,2247389.7,232125,211668,138085,4277278.9,
19-Nov-10,0,0,0,0,0,33986,0,0,0,0,0,0,614033.5,833977.7,2213403.7,232125,211668,138085,4243292.9,
22-Nov-10,25020,0,25000,0,30725,0,13300,0,2750,0,2150,0,639053.5,858977.7,2244128.7,245425,214418,140235,4342237.9,
24-Nov-10,0,115798,0,0,0,0,0,0,0,0,0,0,523255.5,858977.7,2244128.7,245425,214418,140235,4226439.9,
23-Nov-10,0,0,0,0,18054,0,0,0,0,0,0,0,639053.5,858977.7,2262182.7,245425,214418,140235,4360291.9,
17-Dec-10,0,0,0,0,0,0,0,0,0,0,0,0,639053.5,858977.7,2262182.7,245425,214418,140235,4360291.9,
20-Dec-10,17190,0,1000,0,24810,77578,0,0,0,0,0,0,656243.5,859977.7,2209414.7,245425,214418,140235,4325713.9,
22-Dec-10,0,34410,0,0,0,0,0,0,0,0,0,0,621833.5,858977.7,2244128.7,245425,214418,140235,4325017.9,
23-Dec-10,0,0,0,16314,0,0,0,0,0,0,0,0,621833.5,842663.7,2244128.7,245425,214418,140235,4308703.9,
20-Jan-11,0,0,0,37746,0,0,0,0,0,0,0,0,621833.5,821231.7,2244128.7,245425,214418,140235,4287271.9,
21-Jan-11,0,0,0,0,0,62221,0,0,0,0,0,0,621833.5,821231.7,2181907.7,245425,214418,140235,4225050.9,
24-Jan-11,49675,0,45800,0,82785,0,0,0,0,0,0,0,671508.5,905777.7,2292199.7,245425,214418,140235,4469563.9,
26-Jan-11,0,2649,0,0,0,0,0,0,0,0,0,0,668859.5,905777.7,2209414.7,245425,214418,140235,4384129.9,
18-Feb-11,0,53285.9,0,0,0,0,0,0,0,0,0,0,615573.6,905777.7,2209414.7,245425,214418,140235,4330844,
21-Feb-11,25000,0,25800,0,94435,0,21190,0,20120,0,7720,0,640573.6,931577.7,2303849.7,266615,234538,147955,4525109,
23-Feb-11,0,6668,0,25325,0,0,0,0,0,0,0,0,633905.6,795906.7,2181907.7,266615,234538,147955,4260828,
21-Mar-11,30350,0,102652,0,57700,0,0,0,0,0,0,0,717541.5,898558.7,2239607.7,266615,234538,147955,4504815.9,
23-Mar-11,0,11079,0,0,0,0,0,0,0,0,0,0,706462.5,931577.7,2250563.701,266615,234538,147955,4537711.901,
25-Mar-11,0,0,0,25730,0,0,0,0,0,0,0,0,706462.5,905847.7,2250563.701,266615,234538,147955,4511981.901,
28-Mar-11,0,0,0,0,0,50232,0,0,0,0,0,0,706462.5,905847.7,2131675.7,266615,234538,147955,4393093.9,
18-Apr-11,47250,0,9229,0,87779,0,0,0,0,0,0,0,753712.5,905847.7,2131675.7,257386,243767,60176,4352564.9,
22-Apr-11,0,0,0,0,0,42139,0,0,0,0,0,0,753712.5,905847.7,2089536.7,257386,243767,60176,4310425.9,
19-May-11,0,0,0,5220,0,0,0,0,0,0,0,0,753712.5,931577.7,2250563.701,257386,238547,65396,4497182.901,
20-May-11,0,0,0,0,0,20757,0,0,0,0,0,0,753712.5,931577.7,2229806.701,257386,238547,65396,4476425.901,
23-May-11,620,0,1510,0,104929,0,0,0,0,0,1573,0,754332.5,933087.7,2334735.701,257386,238547,66969,4585057.901,
26-May-11,0,23515,0,0,0,0,0,0,0,0,0,0,730817.5,933087.7,2334735.701,257386,238547,66969,4561542.901,
20-Jun-11,11029,0,23095,0,136050,0,0,0,0,0,0,0,741846.5,933087.7,2334735.701,234291,261642,66969,4572571.901,
22-Jun-11,0,12642,0,0,0,0,0,0,0,0,0,0,729204.5,933087.7,2334735.701,234291,261642,66969,4559929.901,
23-Jun-11,0,0,0,9487,0,0,0,0,0,0,0,0,729204.5,923600.7,2334735.701,234291,261642,66969,4550442.901,
24-Jun-11,0,0,0,0,0,24735,0,0,0,0,0,0,729204.5,923600.7,2310000.701,234291,261642,66969,4525707.901,
1-Jul-11,0,0,0,0,0,0,0,0,0,0,0,0,729204.5,923600.7,2310000.701,234291,261642,66969,4525707.901,
8-Jul-11,0,0,0,0,0,0,0,0,0,0,0,0,729204.5,923600.7,2310000.701,234291,261642,66969,4525707.901,
15-Jul-11,0,0,0,0,0,0,0,0,0,0,0,0,729204.5,923600.7,2310000.701,234291,261642,66969,4525707.901,
22-Jul-11,0,0,0,10400,0,14173,0,0,0,0,0,0,729204.5,923600.7,2295827.701,234291,261642,66969,4511534.901,
29-Jul-11,180,35508,40,0,23844,0,0,0,0,0,0,0,693876.5,923640.7,2310000.701,234291,261642,66969,4490419.901,
5-Aug-11,0,0,0,0,0,0,0,0,0,0,0,0,693876.5,923640.7,2310000.701,234291,238157,178233,4578198.901,
12-Aug-11,0,0,0,0,0,0,0,0,0,0,0,0,693876.5,923640.7,2310000.701,234291,238157,178233,4578198.901,
19-Aug-11,55550,0,0,13085,0,17638,0,0,0,0,0,0,693876.5,923640.7,2292362.701,234291,238157,178233,4560560.901,
26-Aug-11,0,23632,11700,0,107380,0,0,0,0,0,770,0,725794.5,935340.7,2310000.701,234291,238157,179003,4622586.901,
16-Sep-11,0,40010,0,0,0,0,0,0,0,0,0,0,685784.93,930120.7,2400242.701,266615,234538,150298,4667599.331,
19-Sep-11,88615,0,100160,0,138102.999,0,0,0,0,0,0,0,774399.93,1030280.7,2538345.7,266615,234538,150298,4994477.33,
20-Sep-11,0,0,0,3544,0,23354,0,0,0,0,0,0,774399.93,1026736.7,2514991.7,266615,234538,150298,4967579.33,
21-Sep-11,0,0,0,0,0,0,0,0,0,0,0,0,774399.93,1026736.7,2514991.7,266615,234538,150298,4967579.33,
22-Sep-11,0,0,0,0,0,0,0,0,0,0,0,0,774399.93,1026736.7,2514991.7,266615,234538,150298,4967579.33,
20-Oct-11,180,0,0,0,0,0,0,0,0,0,0,0,774399.5,1071606.7,2510055.7,234291,238157,179003,5007512.9,
21-Oct-11,0,0,60335,0,0,0,0,0,0,0,0,0,774399.5,1071606.7,2449720.7,234291,238157,179003,4947177.9,
25-Oct-11,0,63805,0,0,0,0,0,0,0,0,0,0,865469.5,1071606.7,2449720.7,234291,238157,179003,5038247.9,
26-Oct-11,0,0,0,0,0,0,0,0,0,0,0,0,830782.5,1071606.7,2449720.7,234291,238157,179003,5003560.9,
18-Nov-11,0,0,0,0,0,70616,0,0,0,0,0,0,830782.5,1071606.7,2379104.7,234291,238157,179003,4932944.9,
21-Nov-11,81300,0,94969,0,101273,0,27096,0,22174,0,4750,0,912082.5,1166575.7,2480377.7,261387,260331,183753,5264506.9,
23-Nov-11,0,22600,0,0,0,0,0,0,0,0,0,0,889482.5,1166575.7,2480377.7,261387,260331,183753,5241906.9,
23-Nov-11,0,0,0,4660,0,0,0,0,0,0,0,0,889482.5,1161915.7,2480377.7,261387,260331,183753,5237246.9,
2-Dec-11,0,0,0,0,0,0,0,0,0,0,0,0,889482.5,1161915.7,2480377.7,261387,260331,183753,5237246.9,
9-Dec-11,0,0,0,0,0,0,0,0,0,0,0,0,889482.5,1161915.7,2480377.7,261387,260331,183753,5237246.9,
16-Dec-11,0,0,0,0,0,63129,0,0,0,0,0,0,889482.5,1161915.7,2417248.7,261387,260331,183753,5174117.9,
23-Dec-11,88850,33105,32510,27934,65515,0,0,0,0,0,0,0,889482.5,1066946.7,2417248.7,261387,260331,183753,5079148.9,
30-Dec-11,0,0,0,0,0,0,0,0,0,0,0,0,889482.5,1099192.7,2417248.7,261387,260331,183753,5111394.9,
6-Jan-12,0,0,0,0,0,0,0,0,0,0,0,0,889482.5,1099192.7,2417248.7,261387,260331,183753,5111394.9,
13-Jan-12,0,0,0,0,0,0,0,0,0,0,0,0,889482.5,1099192.7,2417248.7,261387,260331,183753,5111394.9,
20-Jan-12,0,0,0,0,0,39564,0,0,0,0,0,0,889482.5,1099192.7,2377684.7,261387,220767,223317,5071830.9,
27-Jan-12,81300,32246,94969,1439,101273,0,0,0,0,0,0,0,938536.5,1099192.7,2471214.7,161553,322040,223317,5215853.9,
20-Feb-12,30029.8785,0,40047.7436,0,70166.8341,0,20027.8813,0,20015.1232,0,5202.3912,0,939122.7449,1169679.158,2450979.756,257745.1867,194772.8602,168774.8861,5181074.592,
22-Feb-12,0,20032.38577,0,0,0,0,0,0,0,0,0,0,919090.3591,1169679.158,2450979.756,257745.1867,194772.8602,168774.8861,5161042.207,
23-Feb-12,0,0,0,3075.495819,0,0,0,0,0,0,0,0,919090.3591,1166603.662,2450979.756,257745.1867,194772.8602,168774.8861,5157966.711,
24-Feb-12,0,0,0,23.54901466,0,19476.08847,0,0,0,0,0,0,919090.3591,1166580.113,2431503.668,257745.1867,194772.8602,168774.8861,5138467.073,
27-Feb-12,0,0,0,0,0,0,0,0,0,0,0,0,919090.3591,1166580.113,2431503.668,257745.1867,194772.8602,168774.8861,5138467.073,
28-Feb-12,0,0,0,0,0,0,0,0,0,0,0,0,919090.3591,1166580.113,2431503.668,257745.1867,194772.8602,168774.8861,5138467.073,
19-Mar-12,40979.0861,0,39405.0021,0,65553.6774,0,0,0,0,0,0,0,960069.4452,1127175.111,2470908.67,192191.5093,260326.5376,168774.8861,5179446.159,
21-Mar-12,0,31049.98268,0,0,0,0,0,0,0,0,0,0,929019.4625,1127175.111,2470908.67,192191.5093,260326.5376,168774.8861,5148396.177,
23-Mar-12,0,0,0,21.92494469,0,33120.69177,0,0,0,0,0,0,929019.4625,1127153.186,2437787.978,192191.5093,260326.5376,168774.8861,5115253.56,
20-Apr-12,0,0,0,0,0,35490.58833,0,0,0,0,0,0,929019.4625,1127153.186,2402297.39,192191.5093,260326.5376,168774.8861,5079762.972,
25-Apr-12,0,17661.51329,0,0,0,0,0,0,0,0,0,0,911357.9493,1127153.186,2402297.39,192191.5093,260326.5376,168774.8861,5062101.458,
26-Apr-12,0,0,0,8090.379847,0,0,0,0,0,0,0,0,911357.9493,1119062.806,2402297.39,192191.5093,260326.5376,168774.8861,5054011.078,
18-May-12,0,0,0,0,0,42878,0,0,0,0,0,0,974456.5,1019899.7,2498216.7,17013,423702,244655,5177942.9,
21-May-12,0,0,0,0,0,0,0,0,0,0,0,0,974456.5,1019899.7,2498216.7,17013,423702,244655,5177942.9,
23-May-12,0,19904,0,0,0,0,0,0,0,0,0,0,954552.5,1019899.7,2498216.7,17013,423702,244655,5158038.9,
24-May-12,0,0,0,0,0,0,0,0,0,0,0,0,954552.5,1019899.7,2498216.7,17013,423702,244655,5158038.9,
28-May-12,93180.8,0,127154,24852,228617,0,67449,0,3335,0,1178,0,1047733.3,1122201.7,2726833.7,84462,427037,245833,5654100.7,
18-Jun-12,0,0,0,0,0,0,0,0,0,0,0,0,634248.5,912348.7,2165667.7,249992,243071,144408,4349735.9,
20-Jun-12,0,29920,0,0,0,0,0,0,0,0,0,0,604328.5,912348.7,2165667.7,249992,243071,144408,4319815.9,
21-Jun-12,0,0,0,36904,0,0,0,0,0,0,0,0,604328.5,875444.7,2165667.7,249992,243071,144408,4282911.9,
22-Jun-12,0,0,0,0,0,42869,0,0,0,0,0,0,604328.5,875444.7,2122798.7,249992,243071,144408,4240042.9,
2-Jul-12,0,0,0,0,0,84432.393,0,0,0,0,0,0,604328.5,875444.7,2122798.7,249992,243071,144408,4240042.9,
20-Jul-12,0,0,0,0,0,54272,0,0,0,0,0,0,604328.5,875444.7,2068526.7,249992,243071,144408,4185770.9,
25-Jul-12,0,27650,0,0,0,0,0,0,0,0,0,0,576678.5,875444.7,2068526.7,249992,243071,144408,4158120.9,
26-Jul-12,0,0,0,32121,0,0,0,0,0,0,0,0,576678.5,843323.7,2068526.7,249992,243071,144408,4125999.9,
22-Aug-12,0,202009,0,0,0,0,0,0,0,0,0,0,374669.5,1045332.7,2068526.7,249992,243071,144408,4125999.9,
23-Aug-12,0,0,0,21100,0,0,0,0,0,0,0,0,374669.5,1024232.7,2068526.7,249992,243071,144408,4104899.9,
27-Aug-12,0,0,0,0,0,39518,0,0,0,0,0,0,374669.5,843323.7,2029008.7,249992,243071,144408,3884472.9,
31-Aug-12,0,0,0,0,0,0,0,0,0,0,0,0,374669.5,843323.7,2029008.7,249992,243071,144408,3884472.9,
3-Sep-13,50918.2,0,155205,0,258626,0,38182,0,58100,0,4500,0,425587.7,843323.7,2029008.7,94787,398276,148908,3939891.1,
7-Sep-12,0,20012,0,0,,0,0,0,0,0,0,0,405575.7,843323.7,2008884.7,94787,398276,148908,3899755.1,
10-Sep-12,0,0,0,22499,0,0,0,0,0,0,0,0,405575.7,820824.7,2008884.7,94787,398276,148908,3877256.1,
17-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0,405575.7,820824.7,2008884.7,94787,398276,148908,3877256.1,
24-Sep-12,0,0,0,0,0,34989,0,0,0,0,0,0,405575.7,820824.7,1973895.7,94787,398276,148908,3842267.1,
1-Oct-12,0,0,0,0,0,0,0,0,0,0,0,0,405575.7,820824.7,1973895.7,94787,398276,148908,3842267.1,
8-Oct-12,0,0,0,0,0,0,0,0,0,0,0,0,405575.7,820824.7,1973895.7,94787,398276,148908,3842267.1,
15-Oct-12,0,40000,0,49992,0,0,0,0,0,0,0,0,365575.7,860824.7,1973895.7,94787,398276,148908,3842267.1,
22-Oct-12,0,0,0,0,0,52315,0,0,0,0,0,0,365575.7,860824.7,1921580.7,94787,398276,148908,3789952.1,
