Date,Notes_and_Coins,Positive_Current_Acs,TBs_Holdings,Term_Deposits,Total_Assets,Annual_Change_%,Required_Ratio_%,Actual_Ratio_%,Required_Ratio_%,Actual_Ratio_%,Total_Reserves
12-May-2021,2364997.156,3635790.148,27363533.33,0,33364320.64,75.11818428,6,130.0145986,9,9.398499935,4857811.906
13-May-2021,2364997.156,3480247.716,27363533.33,0,33208778.2,74.75338665,6,130.0750021,9,9.398499935,4857811.906
14-May-2021,2364997.156,2585400.448,27363533.33,0,32313930.93,70.88940857,6,130.5175044,9,9.646464903,4857811.906
17-May-2021,2569144.744,1418522.564,28073106.28,0,32060773.59,61.7895264,6,140.4168396,9,9.502671044,4880179.331
18-May-2021,2569144.744,1027238.689,28073106.28,0,31669489.71,61.34046345,6,130.2010627,9,9.455810375,4880179.331
19-May-2021,2569144.744,1298015.516,28073106.28,0,31940266.54,59.03824559,6,129.0195468,9,9.52944857,4880179.331
20-May-2021,2569144.744,979044.605,28073106.28,0,31621295.63,46.79288759,6,127.86696,9,9.432174745,4880179.331
21-May-2021,2569144.744,2003305.827,28073106.28,0,32645556.85,54.81649745,6,130.2231739,9,9.514392428,4880179.331
24-May-2021,2738838.248,3470500.789,28034933.08,0,34244272.12,63.5890528,6,158.0917453,9,9.983989967,4755792.108
26-May-2021,2738838.248,3470500.789,28034933.08,0,34244272.12,58.40483318,6,146.8826325,9,9.983989967,4755792.108
27-May-2021,2738838.248,2574480.451,28034933.08,0,33348251.78,55.20416744,6,149.5165938,9,9.655628296,4755792.108
28-May-2021,2738838.248,1678301.971,28034933.08,0,32452073.3,50.92604365,6,148.1203304,9,9.655628296,4755792.108
31-May-2021,2460588.583,2324473.15,27611261.08,0,32396322.82,51.56799785,6,148.8645915,9,9.731817074,5112597.5
1-Jun-2021,2460588.583,2760714.499,27611261.08,0,32832564.16,46.46925068,6,146.2073623,9,9.746476915,5112597.5
2-Jun-2021,2460588.583,3240823.051,27611261.08,0,33312672.72,48.27945423,6,150.6089732,9,9.889630195,5112597.5
3-Jun-2021,2460588.583,1143638.318,27611261.08,0,31215487.98,38.17740306,6,146.2636086,9,9.831229612,5112597.5
4-Jun-2021,2460588.583,3240823.051,27611261.08,0,33312672.72,43.76263163,6,150.6089732,9,9.889630195,5112597.5
7-Jun-2021,2525215.735,1610520.056,27206205.43,0,31341941.22,35.26332408,6,153.3260334,9,10.76173189,4870464.12
8-Jun-2021,2525215.735,2079133.416,27206205.43,0,31810554.58,38.58485077,6,146.367424,9,12.55767975,4870464.12
9-Jun-2021,2525215.735,2278572.081,27206205.43,0,32009993.24,39.9049955,6,147.2685023,9,12.06682706,4870464.12
10-Jun-2021,2525215.735,1910342.696,27206205.43,0,31641763.86,38.23257953,6,147.8647324,9,11.70005816,4870464.12
11-Jun-2021,2525215.735,1956147.081,27206205.43,0,31687568.24,38.61809576,6,150.6095108,9,9.768781203,4870464.12
14-Jun-2021,2609969.046,2391764.578,27587733.96,0,32589467.59,42.55800221,6,156.8908904,9,9.704414168,5004141.201
15-Jun-2021,2609969.046,2339896.345,27587733.96,0,32537599.36,37.66164856,6,146.5793524,9,9.891119809,5004141.201
16-Jun-2021,2609969.046,2355561.152,27587733.96,0,32553264.16,35.31714707,6,146.6334564,9,10.01841911,5004141.201
17-Jun-2021,2609969.046,3403553.931,27587733.96,0,33601256.94,42.72276117,6,148.3191884,9,9.729874028,5004141.201
18-Jun-2021,2609969.046,2112651.744,27587733.96,0,32310354.75,37.61919828,6,146.436558,9,10.19824896,5004141.201
21-Jun-2021,2744405.601,0,27439545.93,0,30183951.53,29.76250322,6,130.6109844,9,9.637153707,4938039.668
22-Jun-2021,2744405.601,1709217.889,27439545.93,0,31893169.42,47.06877885,6,131.4501642,9,9.614836321,4938039.668
23-Jun-2021,2744405.601,1228995.01,27439545.93,0,31412946.54,44.49567129,6,133.4164756,9,9.614836321,4938039.668
24-Jun-2021,2744405.601,2531938.661,27439545.93,0,32715890.19,43.01790397,6,132.1466796,9,9.614836321,4938039.668
25-Jun-2021,2744405.601,2715487.07,27439545.93,0,32899438.6,29.02798767,6,133.6257952,9,10.13646998,4938039.668
28-Jun-2021,2943579.128,2234089.126,27606326.25,0,32783994.51,47.88566523,6,135.5039813,9,9.456886678,4899367.104
29-Jun-2021,2943579.128,1802311.469,27606326.25,0,32352216.85,29.58357278,6,122.4955298,9,9.405603109,4899367.104
30-Jun-2021,2943579.128,2187556.094,27606326.25,0,32737461.48,30.21709418,6,122.8392523,9,9.405603109,4899367.104
1-Jul-2021,2943579.128,2648989.938,27606326.25,0,33198895.32,32.67973983,6,123.2852576,9,9.677802908,4899367.104
8-Jul-2021,2416866.112,3033551.136,27605253.98,0,33055671.23,31.51531799,6,147.2002609,9,9.987021319,4941848.734
9-Jul-2021,2416866.112,2946159.742,27605253.98,0,32968279.83,31.16762252,6,144.9265082,9,10.12414401,4941848.734
12-Jul-2021,2340476.181,2136454.579,26292317.39,0,30769248.14,19.43299016,6,136.9280977,9,9.748475933,4992127.453
13-Jul-2021,2340476.181,1945717.235,26292317.39,0,30578510.8,2.508502576,6,126.0498952,9,9.620442246,4992127.453
14-Jul-2021,2340476.181,1831917.072,26292317.39,0,30464710.64,3.173889478,6,127.2076107,9,9.679306766,4992127.453
15-Jul-2021,2340476.181,1564867.183,26292317.39,0,30197660.75,2.118851205,6,126.3305507,9,9.679306766,4992127.453
16-Jul-2021,2340476.181,1725726.602,26292317.39,0,30358520.17,2.616805555,6,123.9650485,9,9.854105543,4992127.453
19-Jul-2021,2891288.269,1566916.38,26612875.74,0,31071080.39,5.587819738,6,138.7262221,9,9.686976089,4962289.971
20-Jul-2021,2891288.269,1531294.99,26612875.74,0,31035459,11.01190129,6,126.5316959,9,10.13892592,4962289.971
21-Jul-2021,2891288.269,2803957.964,26612875.74,0,32308121.98,10.08454081,6,127.9154359,9,9.887689261,4962289.971
22-Jul-2021,2891288.269,3037505.972,26612875.74,0,32541669.99,9.191998886,6,130.0295803,9,9.610939323,4962289.971
23-Jul-2021,2891288.269,4382771.538,26612875.74,0,33886935.55,13.63956203,6,135.8926465,9,9.625710206,4962289.971
26-Jul-2021,3043819.085,4682639.538,26890446.87,0,34616905.49,17.3214033,6,148.0314065,9,10.05084377,4987324.248
27-Jul-2021,3043819.085,5439076.344,26890446.87,0,35373342.3,22.38180442,6,135.1876682,9,9.714797428,4987324.248
28-Jul-2021,3043819.085,5960293.426,26890446.87,0,35894559.38,24.7062312,6,135.0569424,9,9.798360811,4987324.248
29-Jul-2021,3043819.085,6906995.445,26890446.87,0,36841261.4,27.38386101,6,140.6737577,9,11.60043605,4987324.248
30-Jul-2021,3043819.085,6695510.145,26890446.87,0,36629776.1,27.09199085,6,139.1327792,9,10.54813996,4987324.248
3-Aug-2021,2430658.119,6695510.145,26640796.87,0,35766965.13,26.89617475,6,134.5793908,9,9.561750098,5382549.282
4-Aug-2021,2430658.119,4695150.675,26640796.87,0,33766605.66,19.79917997,6,118.6481537,9,9.819921371,5382549.282
5-Aug-2021,2430658.119,4836363.974,26640796.87,0,33907818.96,19.67513649,6,117.0898477,9,9.923290456,5382549.282
6-Aug-2021,2430658.119,4723124.509,26640796.87,0,33794579.5,20.55116658,6,117.036655,9,10.93231774,5382549.282
9-Aug-2021,2465804.324,4842532.004,27230697.87,0,34539034.2,23.43023533,6,138.4616583,9,10.71561329,5392200.345
10-Aug-2021,2465804.324,5007081.599,27230697.87,0,34703583.79,18.23945303,6,126.6661352,9,10.35405451,5392200.345
11-Aug-2021,2465804.324,5096007.085,27230697.87,0,34792509.28,20.20330938,6,126.3036601,9,10.11756605,5392200.345
16-Aug-2021,2547368.358,4040596.541,26986597.22,0,33574562.12,16.25024226,6,126.8590741,9,9.713201056,5396945.907
17-Aug-2021,2547368.358,2998504.657,26986597.22,0,32532470.24,11.7091342,6,112.5366551,9,9.421867078,5396945.907
18-Aug-2021,2547368.358,2932382.655,26986597.22,0,32466348.23,10.92767722,6,112.2207505,9,9.511205536,5396945.907
19-Aug-2021,2547368.358,2900983.311,26986597.22,0,32434948.89,13.52279014,6,111.0720711,9,9.364669577,5396945.907
20-Aug-2021,2547368.358,3389409.394,26986597.22,0,32923374.97,15.0616034,6,111.436366,9,9.713201056,5396945.907
23-Aug-2021,2547560.63,5362479.409,27239143.91,0,35149183.95,22.66270321,6,138.2550252,9,9.482652122,5376660.685
24-Aug-2021,2547560.63,5362479.409,27239143.91,0,35149183.95,21.06974948,6,122.8958145,9,9.482652122,5376660.685
25-Aug-2021,2547560.63,6016917.082,27239143.91,0,35803621.62,23.8397538,6,127.0875164,9,9.482652122,5376660.685
26-Aug-2021,2547560.63,6183117.967,27239143.91,0,35969822.5,21.01699868,6,126.9447353,9,9.482652122,5376660.685
27-Aug-2021,2547560.63,6841116.748,27239143.91,0,36627821.29,21.49319546,6,127.133429,9,9.722365795,5376660.685
30-Aug-2021,2212283.06,7292688.056,23978259.15,0,33483230.26,5.349102934,6,125.2865409,9,9.296004052,5652511.627
31-Aug-2021,2212283.06,8517661.837,23978259.15,0,34708204.04,15.01315699,6,115.4211347,9,9.32153932,5652511.627
1-Sep-2021,2212283.06,8625782.667,23978259.15,0,34816324.87,15.56072821,6,113.1616929,9,9.32153932,5652511.627
2-Sep-2021,2212283.06,8762576.922,23978259.15,0,34953119.13,15.7022942,6,115.4569849,9,9.32153932,5652511.627
3-Sep-2021,2212283.06,8413156.502,23978259.15,0,34603698.71,14.85498932,6,114.6991034,9,9.465681176,5652511.627
6-Sep-2021,2106880.289,9369204.723,26376332.65,0,37852417.66,25.29959194,6,140.8689583,9,9.71688566,5665686.672
7-Sep-2021,2106880.289,9019054.675,26376332.65,0,37502267.61,20.74035538,6,124.1077097,9,9.629459258,5665686.672
8-Sep-2021,2106880.289,8618961.188,26376332.65,0,37102174.12,18.62055838,6,122.6706451,9,9.658367076,5665686.672
9-Sep-2021,2106880.289,8737572.366,26376332.65,0,37220785.3,12.40400892,6,124.3091586,9,9.572970706,5665686.672
10-Sep-2021,2106880.289,8411121.207,26376332.65,0,36894334.14,12.23947616,6,123.231398,9,9.645474625,5665686.672
13-Sep-2021,2896223.695,8484242.063,26215906.27,0,37596372.03,14.19364513,6,149.8367827,9,10.56383108,5672405.279
14-Sep-2021,2896223.695,8357677.286,26215906.27,0,37469807.26,14.17026806,6,134.3526152,9,10.24358541,5672405.279
15-Sep-2021,2896223.695,7950657.555,26215906.27,0,37062787.52,13.14457728,6,135.9203254,9,10.68413655,5672405.279
16-Sep-2021,2896223.695,7940656.535,26215906.27,0,37052786.5,19.06661213,6,112.0310237,9,10.74099032,5672405.279
17-Sep-2021,2896223.695,6700135.423,26215906.27,0,35812265.39,16.4337683,6,134.0034163,9,10.40024311,5672405.279
20-Sep-2021,3070314.166,4158547.304,25171048.94,0,32399910.41,5.678770332,6,153.3626309,9,10.79572969,5596740.662
21-Sep-2021,3070314.166,4280634.496,25171048.94,0,32521997.6,6.202482978,6,137.7428138,9,10.76852289,5596740.662
22-Sep-2021,3070314.166,4138178.462,25171048.94,0,32379541.57,5.78256069,6,137.3087306,9,11.138838,5596740.662
23-Sep-2021,3070314.166,5746736.04,25171048.94,0,33988099.14,12.84741337,6,139.3217267,9,10.94457875,5596740.662
24-Sep-2021,3070314.166,6033661.889,25171048.94,0,34275024.99,9.565956789,6,141.0354797,9,11.15543088,5596740.662
27-Sep-2021,2569144.744,1418522.564,28073106.28,0,32060773.59,2.131466819,6,140.4168396,9,9.502671044,4880179.331
28-Sep-2021,2569144.744,1027238.689,28073106.28,0,31669489.71,0.698797878,6,130.2010627,9,9.455810375,4880179.331
29-Sep-2021,2569144.744,1298015.516,28073106.28,0,31940266.54,1.245002088,6,129.0195468,9,9.52944857,4880179.331
30-Sep-2021,2569144.744,979044.605,28073106.28,0,31621295.63,4.989143529,6,127.86696,9,9.432174745,4880179.331
1-Oct-2021,2569144.744,2003305.827,28073106.28,0,32645556.85,4.357084262,6,130.2231739,9,9.514392428,4880179.331
4-Oct-2021,2562857.76,7176704.117,25435195.19,0,35174757.07,12.05124306,6,172.3210828,9,10.16601892,5647845.336
5-Oct-2021,2562857.76,3514055.268,25435195.19,0,31512108.22,-5.14653349,6,150.1034619,9,9.996870737,5647845.336
6-Oct-2021,2562857.76,2294671.89,25435195.19,0,30292724.84,-5.397733672,6,151.2257253,9,9.996870737,5647845.336
7-Oct-2021,2562857.76,2443869.964,25435195.19,0,30441922.91,-6.382277056,6,149.9571715,9,10.05841943,5647845.336
8-Oct-2021,2562857.76,1717162.874,25435195.19,0,29715215.82,-8.237629752,6,149.6044204,9,10.03963294,5647845.336
11-Oct-2021,2402078.143,1443338.976,25294465.19,0,29139882.31,-9.398138273,6,164.3054908,9,9.302026443,5793366.805
12-Oct-2021,2402078.143,1991066.667,25294465.19,0,29687610,-7.550743393,6,151.2901678,9,9.268303703,5793366.805
13-Oct-2021,2402078.143,776071.3782,25294465.19,0,28472614.71,-9.908112014,6,149.4077637,9,9.285010637,5793366.805
14-Oct-2021,2402078.143,519256.6259,25294465.19,0,28215799.96,-10.28406275,6,149.3597222,9,9.251139153,5793366.805
15-Oct-2021,2402078.143,1337969.365,25294465.19,0,29034512.7,-7.238366571,6,150.5411406,9,9.413328827,5793366.805
19-Oct-2021,2645019.163,1337969.365,25294465.19,0,29277453.72,-6.479037714,6,167.6187324,9,9.279003554,5434768.768
20-Oct-2021,2645019.163,1589190.789,26338210.19,0,30572420.15,-1.577001646,6,153.6023867,9,9.279003554,5434768.768
21-Oct-2021,2645019.163,1327981.147,26338210.19,0,30311210.5,-6.811631527,6,153.3276899,9,9.279003554,5434768.768
22-Oct-2021,2645019.163,3767585.783,26338210.19,0,32750815.14,-1.807621425,6,159.0246336,9,9.279003554,5434768.768
29-Oct-2021,2845178.543,3088024.292,26338210.19,0,32271413.03,7.417556296,6,158.2752192,9,9.460965205,5391387.638
5-Nov-2021,2764336.573,2826330.499,26252452.55,0,31843119.63,3.425093584,6,146.9794652,9,9.764862553,5579397.321
8-Nov-2021,2788679.763,2771526.448,26095057.55,0,31655263.76,2.809862761,6,131.8092908,9,9.264398524,5440245.297
9-Nov-2021,2788679.763,2869873.036,26095057.55,0,31753610.35,3.736431383,6,117.3204391,9,9.674373187,5440245.297
10-Nov-2021,2788679.763,2702689.837,26095057.55,0,31586427.15,7.692437141,6,117.2987171,9,9.724678762,5440245.297
11-Nov-2021,2788679.763,2572586.72,26095057.55,0,31456324.04,7.652884874,6,118.0145392,9,9.674373187,5440245.297
12-Nov-2021,2788679.763,2235570.841,26095057.55,0,31119308.16,5.467885712,6,117.9233099,9,9.442646033,5440245.297
15-Nov-2021,3047279.196,2449923.478,25885172.53,0,31382375.21,18.12040055,6,163.9276893,9,9.559963499,5507928.158
16-Nov-2021,3047279.196,2101293.483,25885172.53,0,31033745.21,6.681411517,6,148.0994953,9,9.559963499,5507928.158
17-Nov-2021,3047279.196,2290492.82,25885172.53,0,31222944.55,2.445698112,6,147.7652307,9,9.859683338,5507928.158
18-Nov-2021,3047279.196,2215859.823,25885172.53,0,31148311.55,3.238844764,6,147.464192,9,9.941425113,5507928.158
19-Nov-2021,3047279.196,2098485.211,25885172.53,0,31030936.94,3.676559878,6,146.9581092,9,9.608337304,5507928.158
22-Nov-2021,2993803.869,2315924.01,26289378.76,0,31599106.64,5.355895813,6,139.8927339,9,9.450140385,5407769.492
23-Nov-2021,2993803.869,3911658.146,26289378.76,0,33194840.78,9.470541706,6,128.4025399,9,9.450140385,5407769.492
24-Nov-2021,2993803.869,4389570.659,26289378.76,0,33672753.29,10.7279877,6,128.0800928,9,9.450140385,5407769.492
25-Nov-2021,2993803.869,4772974.021,26289378.76,0,34056156.65,10.24019907,6,128.0986469,9,9.440358181,5407769.492
26-Nov-2021,2993803.869,4905704.781,26289378.76,0,34188887.41,10.86609778,6,128.8504876,9,9.597004771,5407769.492
29-Nov-2021,2785392.245,2597461.821,26597991.76,0,31980845.83,4.029820037,6,162.4378441,9,9.486800293,5640474.817
30-Nov-2021,2785392.245,2602113.151,26597991.76,0,31985497.16,6.209965177,6,149.4771336,9,9.421826647,5640474.817
1-Dec-2021,2785392.245,3084967.54,26597991.76,0,32468351.54,3.919937442,6,151.1330088,9,9.421826647,5640474.817
2-Dec-2021,2785392.245,2681651.243,26597991.76,0,32065035.25,2.629061794,6,151.4180227,9,9.421826647,5640474.817
3-Dec-2021,2785392.245,4285376.604,26597991.76,0,33668760.61,7.363660988,6,152.526886,9,9.54794404,5640474.817
6-Dec-2021,2558054.93,5237644.549,26446983.87,0,34242683.35,10.47991971,6,182.6663173,9,9.616929007,5684576.138
7-Dec-2021,2558054.93,5303053.936,26446983.87,0,34308092.74,11.68911793,6,170.0819192,9,9.616929007,5684576.138
8-Dec-2021,2558054.93,5631674.476,26446983.87,0,34636713.28,14.19952896,6,171.1801782,9,9.616929007,5684576.138
9-Dec-2021,2558054.93,5724728.791,26446983.87,0,34729767.59,15.61134892,6,170.9319802,9,9.62375963,5684576.138
10-Dec-2021,2558054.93,5405491.515,26446983.87,0,34410530.32,15.24396868,6,169.9922457,9,9.802643188,5684576.138
13-Dec-2021,2713599.986,5656782.553,25906238.37,0,34276620.91,15.84599493,6,173.4752339,9,9.610258099,5632787.717
14-Dec-2021,2713599.986,5545620.259,25906238.37,0,34165458.62,16.00430891,6,159.9561954,9,9.876235269,5632787.717
15-Dec-2021,2713599.986,4661203.906,25906238.37,0,33281042.26,11.23961997,6,159.420496,9,9.571108267,5632787.717
16-Dec-2021,2713599.986,4479904.742,25906238.37,0,33099743.1,10.25358653,6,160.8573352,9,10.07668651,5632787.717
17-Dec-2021,2713599.986,4558771.738,25906238.37,0,33178610.1,10.75289432,6,162.0074502,9,9.565402975,5632787.717
20-Dec-2021,2727118.02,3507901.675,25733542.12,0,31968561.81,4.208417095,6,158.8247105,9,9.617682645,5474121.754
21-Dec-2021,2727118.02,1910378.592,25733542.12,0,30371038.73,2.349635996,6,144.0862809,9,9.531025252,5474121.754
22-Dec-2021,2727118.02,2233180.879,25733542.12,0,30693841.02,3.437471575,6,143.5731888,9,9.525070649,5474121.754
23-Dec-2021,2727118.02,5643697.836,25733542.12,0,34104357.98,11.84754667,6,153.8934776,9,9.503317705,5474121.754
24-Dec-2021,2727118.02,5444675.65,25733542.12,0,33905335.79,10.70148806,6,152.1636143,9,9.667442556,5474121.754
26-Dec-2021,2742315.466,4640639.81,25956678.79,0,33339634.07,8.681341421,6,177.3486431,9,9.75811364,5618973.576
28-Dec-2021,2742315.466,5330833.342,25956678.79,0,34029827.6,11.25078496,6,168.4884382,9,9.75811364,5618973.576
29-Dec-2021,2742315.466,5293698.151,25956678.79,0,33992692.41,11.39340359,6,168.0181596,9,9.75811364,5618973.576
30-Dec-2021,2742315.466,6467232.121,25956678.79,0,35166226.38,14.58276729,6,169.7451571,9,9.784800531,5618973.576
31-Dec-2021,2742315.466,3073873.113,25956678.79,0,31772867.37,4.459267308,6,168.3851527,9,10.13688295,5618973.576
3-Jan-2022,2656022,3096835.572,25684456.99,0,31437314.56,-2.790430131,6,140.817509,9,9.262420589,5782852.533
4-Jan-1922,2656022,3144240.18,25684456.99,0,31484719.17,-2.736286688,6,132.361756,9,9.262420589,5782852.533
5-Jan-1922,2656022,2386517.714,25684456.99,0,30726996.7,-6.052134363,6,129.1754385,9,9.262420589,5782852.533
6-Jan-1922,2656022,1911689.093,25684456.99,0,30252168.08,-7.856769858,6,126.7826232,9,9.312359028,5782852.533
7-Jan-1922,2656022,1641730.073,25684456.99,0,29982209.06,-7.911911697,6,124.6162942,9,9.338796371,5782852.533
10-Jan-1922,2730800.398,1861207.419,25764234.73,0,30356242.55,-5.09670174,6,119.0855957,9,9.195161608,5891534.145
11-Jan-1922,2730800.398,5799150.673,25764234.73,0,34294185.81,8.684438038,6,116.5641592,9,9.195161608,5891534.145
12-Jan-1922,2730800.398,5787708.046,25764234.73,0,34282743.18,8.233993547,6,116.4394242,9,9.195161608,5891534.145
13-Jan-1922,2730800.398,5547409.88,25764234.73,0,34042445.01,8.187577447,6,115.438101,9,9.195161608,5891534.145
14-Jan-1922,2730800.398,1450921.437,25764234.73,0,29945956.57,-4.668766093,6,108.8983711,9,9.195161608,5891534.145
17-Jan-1922,2833428.615,1374022.49,25537985.55,0,29745436.66,-4.749424257,6,129.4196593,9,9.465524382,5726566.875
18-Jan-1922,2833428.615,1648785.029,25537985.55,0,30020199.19,-4.365258037,6,119.7825502,9,9.409498182,5726566.875
19-Jan-1922,2833428.615,1220578.832,25537985.55,0,29591993,-6.780106041,6,117.5650583,9,9.377362798,5726566.875
20-Jan-1922,2833428.615,913434.9343,25537985.55,0,29284849.1,-6.886280265,6,116.5140683,9,9.362252746,5726566.875
21-Jan-1922,2833428.615,1378020.325,25537985.55,0,29749434.49,-5.092247268,6,116.6579472,9,9.366393555,5726566.875
24-Jan-1922,2876245.738,2959376.066,25836538.37,0,31672160.17,-3.97794241,6,150.1076997,9,9.492131001,5604184.684
25-Jan-1922,2876245.738,4773810.173,25836538.37,0,33486594.28,3.88511041,6,140.5118233,9,9.450609039,5604184.684
26-Jan-1922,2876245.738,4707638.191,25836538.37,0,33420422.3,1.84291875,6,140.5961705,9,9.450609039,5604184.684
27-Jan-1922,2876245.738,6438039.793,25836538.37,0,35150823.9,6.410266871,6,142.7989402,9,9.44881473,5604184.684
28-Jan-1922,2876245.738,6156197.206,25836538.37,0,34868981.31,6.69368607,6,141.8126715,9,9.957645973,5604184.684
1-Feb-1922,2698041.473,5360549.228,25836538.37,0,33895129.07,6.612012454,6,142.0216869,9,9.390346496,5824341.709
2-Feb-1922,2698041.473,5462260.436,25836538.37,0,33996840.28,6.873469861,6,143.2940225,9,9.390346496,5824341.709
3-Feb-1922,2698041.473,5398571.631,25836538.37,0,33933151.47,6.42355519,6,144.5406364,9,9.390346496,5824341.709
4-Feb-1922,2698041.473,5091469.089,25836538.37,0,33626048.93,5.110055619,6,144.3339704,9,10.05483883,5824341.709
7-Feb-1922,2585203.115,5887348.955,27017994.83,0,35490546.9,11.04488202,6,166.2488363,9,9.653611053,5897126.979
8-Feb-1922,2585203.115,5624736.91,27017994.83,0,35227934.86,10.08470517,6,153.1394725,9,10.24205306,5897126.979
9-Feb-1922,2585203.115,2025529.568,27017994.83,0,31628727.52,-1.363470594,6,151.0599561,9,9.095053871,5897126.979
10-Feb-1922,2585203.115,3944298.332,27017994.83,0,33547496.28,5.69802902,6,153.5507595,9,9.620811789,5897126.979
11-Feb-1922,2585203.115,3168268.466,27017994.83,0,32771466.41,2.65148574,6,150.6417952,9,9.629857153,5897126.979
14-Feb-1922,2689332.804,3921021.706,26553186.37,0,33163540.88,2.200523174,6,155.9045249,9,9.547118121,5849283.719
15-Feb-1922,2689332.804,1824771.937,26553186.37,0,31067291.11,-3.536846469,6,141.5693112,9,9.537246592,5849283.719
16-Feb-1922,2689332.804,1708601.236,26553186.37,0,30951120.41,-3.635631688,6,141.9583378,9,9.537246592,5849283.719
17-Feb-1922,2689332.804,1886367.815,26553186.37,0,31128886.99,-2.843733151,6,142.0062357,9,9.537246592,5849283.719
18-Feb-1922,2689332.804,2130049.403,26553186.37,0,31372568.57,-1.180180529,6,142.3385301,9,9.577835302,5849283.719
21-Feb-1922,2441774.768,1722937.372,26928992,0,31093704.14,-3.289969227,6,158.5033165,9,9.528226281,5829636.218
22-Feb-2022,2441774.768,1528606.252,26928992,0,30899373.02,-6.284583998,6,146.5356102,9,9.485371946,5829636.218
23-Feb-2022,2441774.768,3079149.014,26928992,0,32449915.79,-0.814139122,6,146.7951191,9,9.351385751,5829636.218
24-Feb-2022,2441774.768,3121222.813,26928992,0,32491989.58,-3.718431422,6,147.0048997,9,9.48105163,5829636.218
25-Feb-2022,2441774.768,3033316.42,26928992,0,32404083.19,-5.749038787,6,148.4397847,9,9.525061563,5829636.218
28-Feb-2022,2747313.933,3214089.943,27251081.15,0,33212485.03,-3.397710113,6,180.2446551,9,9.657816829,6002074.937
1-Mar-2022,2747313.933,4538083.954,27251081.15,0,34536479.04,4.074919944,6,170.4956915,9,9.657816829,6002074.937
2-Mar-2022,2747313.933,3855541.617,27251081.15,0,33853936.7,-2.495829376,6,168.492783,9,9.652632073,6002074.937
3-Mar-2022,2747313.933,3412409.663,27251081.15,0,33410804.75,-3.512573915,6,170.1001573,9,9.652632073,6002074.937
4-Mar-2022,2747313.933,1882669.881,27251081.15,0,31881064.96,-7.815705482,6,168.0701993,9,9.730290313,6002074.937
7-Mar-2022,2395404.257,2732616.082,27353234.3,0,32481254.64,-4.71063865,6,172.6972644,9,9.796946687,5917139.762
8-Mar-2022,2395404.257,2732616.082,27353234.3,0,32481254.64,-4.71063865,6,160.3203189,9,9.796946687,5917139.762
9-Mar-2022,2395404.257,2991918.352,27353234.3,0,32740556.91,-6.854905276,6,160.4925185,9,9.796946687,5917139.762
10-Mar-2022,2395404.257,4587621.773,27353234.3,0,34336260.33,-3.111922443,6,162.509149,9,9.796946687,5917139.762
11-Mar-2022,2395404.257,4378042.21,27353234.3,0,34126680.76,0.116502623,6,162.2056858,9,9.886324944,5917139.762
14-Mar-2022,2913312.118,3664490.772,27269689.1,0,33847491.99,-3.70573548,6,168.1702232,9,9.614033627,5997997.557
15-Mar-2022,2913312.118,3414231.802,27269689.1,0,33597233.02,-5.197267054,6,158.0392787,9,9.618740358,5997997.557
16-Mar-2022,2913312.118,2776350.115,27269689.1,0,32959351.33,-6.263364787,6,156.5622107,9,9.618740358,5997997.557
17-Mar-2022,2913312.118,2662117.995,27269689.1,0,32845119.21,-6.588241767,6,157.9363706,9,9.632743818,5997997.557
21-Mar-2022,2755157.898,3037309.972,27037352.18,0,32829820.05,-2.749541929,6,171.1811277,9,9.698651448,5870357.737
22-Mar-2022,2755157.898,3263253.674,27037352.18,0,33055763.75,-1.814972609,6,159.771351,9,9.646563628,5870357.737
23-Mar-2022,2755157.898,2664235.745,27037352.18,0,32456745.82,-4.195139925,6,159.3632312,9,9.664909712,5870357.737
24-Mar-2022,2755157.898,4219040.244,27037352.18,0,34011550.32,0.78433522,6,161.699177,9,9.674082753,5870357.737
25-Mar-2022,2755157.898,4681985.166,27037352.18,0,34474495.24,12.2383651,6,162.507859,9,9.740365452,5870357.737
1-Apr-2022,2961341.342,2664009.999,27572839.04,0,33198190.38,8.335918499,6,163.9075998,9,9.979331358,5863376.491
4-Apr-2022,2600280.01,2707932.012,28192419.64,0,33500631.66,9.683837855,6,174.7959377,9,9.683837855,5980147.895
5-Apr-2022,2600280.01,2690791.11,28192419.64,0,33483490.76,9.683837855,6,159.7764021,9,9.683837855,5980147.895
6-Apr-2022,2600280.01,2717508.974,28192419.64,0,33510208.63,9.683837855,6,162.8524638,9,9.683837855,5980147.895
7-Apr-2022,2600280.01,1387566.252,28192419.64,0,32180265.9,9.683837855,6,159.4359149,9,9.683837855,5980147.895
8-Apr-2022,2600280.01,3446941.277,28192419.64,0,34239640.93,9.756606353,6,160.3335523,9,9.756606353,5980147.895
11-Apr-2022,2445357.923,1018693.633,27929955.7,0,31394007.25,7.982992546,6,184.7517515,9,9.714278757,6026075.973
12-Apr-2022,2445357.923,1234479.565,27929955.7,0,31609793.19,10.43243669,6,174.715621,9,9.714278757,6026075.973
13-Apr-2022,2445357.923,2061740.795,27929955.7,0,32437054.42,-3.355172574,6,175.4956511,9,9.714278757,6026075.973
14-Apr-2022,2445357.923,1632256.491,27929955.7,0,32007570.11,-4.915939995,6,176.544925,9,10.0324946,6026075.973
19-Apr-2022,2843624.598,1814161.366,28650497.49,0,33308283.45,-4.52982409,6,193.3045224,9,10.18574621,6007971.796
